num_neur,freq,samp_num,distance,span,threshold,learning_rate,pre,post,diff
30,15,0,0.3,6,0.025,5E-06,0.165,1,0.835
30,15,0,0.3,6,0.0025,5E-06,0.5,0.5,0
30,15,0,0.3,6,0.00025,5E-06,0.5,0.5,0
30,15,0,0.3,6,0.00025,1E-06,0.5,0.5,0
30,15,0,0.3,6,0.0025,1E-06,0.5,0.5,0
30,15,0,0.3,6,0.25,1E-06,0.5,0.5,0
30,15,0,0.3,6,0.025,1E-06,0.165,0.395,0.23
30,15,0,0.3,6,0.25,5E-06,0.5,0.5,0
30,50,0,0.3,6,0.025,5E-06,0.5,0.515,0.015
30,50,0,0.3,6,0.25,5E-06,0.5,0.635,0.135
30,50,0,0.3,6,0.25,1E-06,0.5,0.5,0
30,50,0,0.3,6,0.00025,5E-06,0.5,0.5,0
30,50,0,0.3,6,0.0025,1E-06,0.5,0.5,0
30,50,0,0.3,6,0.0025,5E-06,0.5,0.5,0
30,100,0,0.3,6,0.025,5E-06,0.95,1,0.05
30,50,0,0.3,6,0.025,1E-06,0.5,0.5,0
30,50,0,0.3,6,0.00025,1E-06,0.5,0.5,0
30,100,0,0.3,6,0.025,1E-06,0.95,1,0.05
30,100,0,0.3,6,0.0025,5E-06,0.5,1,0.5
30,100,0,0.3,6,0.25,5E-06,0.5,1,0.5
30,100,0,0.3,6,0.00025,5E-06,0.5,0.93,0.43
30,100,0,0.3,6,0.25,1E-06,0.5,0.5,0
30,100,0,0.3,6,0.0025,1E-06,0.5,0.615,0.115
30,100,0,0.3,6,0.00025,1E-06,0.5,0.51,0.01
150,15,0,0.3,6,0.25,5E-06,0.5,0.5,0
150,15,0,0.3,6,0.025,5E-06,0.5,0.5,0
150,15,0,0.3,6,0.25,1E-06,0.5,0.5,0
150,15,0,0.3,6,0.025,1E-06,0.5,0.5,0
150,15,0,0.3,6,0.0025,5E-06,0.5,0.5,0
150,15,0,0.3,6,0.00025,5E-06,0.5,0.5,0
150,15,0,0.3,6,0.0025,1E-06,0.5,0.5,0
150,15,0,0.3,6,0.00025,1E-06,0.5,0.5,0
150,50,0,0.3,6,0.25,5E-06,0.5,1,0.5
150,50,0,0.3,6,0.025,5E-06,0.5,1,0.5
150,50,0,0.3,6,0.25,1E-06,0.5,0.5,0
150,50,0,0.3,6,0.0025,5E-06,0.5,1,0.5
150,100,0,0.3,6,0.25,5E-06,0.5,1,0.5
150,50,0,0.3,6,0.00025,5E-06,0.5,0.93,0.43
150,50,0,0.3,6,0.025,1E-06,0.5,0.5,0
150,50,0,0.3,6,0.0025,1E-06,0.5,0.5,0
150,50,0,0.3,6,0.00025,1E-06,0.5,0.5,0
150,100,0,0.3,6,0.025,5E-06,0.5,1,0.5
30,15,0,0.3,6,0.00025,1E-05,0.5,0.5,0
30,15,0,0.3,6,0.0025,1E-05,0.5,0.5,0
30,15,0,0.3,6,0.025,1E-05,0.485,1,0.515
150,100,0,0.3,6,0.25,1E-06,0.5,1,0.5
30,50,0,0.3,6,0.0025,1E-05,0.5,0.995,0.495
30,50,0,0.3,6,0.00025,1E-05,0.5,0.985,0.485
30,50,0,0.3,6,0.025,1E-05,0.5,0.995,0.495
150,100,0,0.3,6,0.00025,5E-06,0.5,0.87,0.37
30,100,0,0.3,6,0.00025,1E-05,0.5,1,0.5
30,100,0,0.3,6,0.0025,1E-05,0.5,0.99,0.49
30,100,0,0.3,6,0.025,1E-05,0.5,1,0.5
150,100,0,0.3,6,0.025,1E-06,0.5,0.5,0
30,15,0,0.3,6,0.00025,5E-05,0.5,0.99,0.49
150,100,0,0.3,6,0.0025,1E-06,0.5,0.5,0
30,15,0,0.3,6,0.25,1E-05,0.5,0.5,0
150,100,0,0.3,6,0.00025,1E-06,0.5,0.5,0
30,50,0,0.3,6,0.00025,5E-05,0.5,0.675,0.175
30,50,0,0.3,6,0.25,1E-05,0.5,1,0.5
30,15,0,0.3,6,0.025,5E-05,0.62,1,0.38
30,100,0,0.3,6,0.00025,5E-05,0.5,1,0.5
30,15,0,0.3,6,0.0025,5E-05,0.5,1,0.5
30,50,0,0.3,6,0.025,5E-05,0.5,1,0.5
30,15,0,0.3,6,0.25,5E-05,0.5,1,0.5
150,15,0,0.3,6,0.00025,1E-05,0.5,0.5,0
150,15,0,0.3,6,0.0025,1E-05,0.5,0.5,0
30,100,0,0.3,6,0.25,1E-05,0.5,1,0.5
30,50,0,0.3,6,0.25,5E-05,0.5,1,0.5
30,100,0,0.3,6,0.025,5E-05,0.5,1,0.5
30,50,0,0.3,6,0.0025,5E-05,0.5,1,0.5
30,100,0,0.3,6,0.25,5E-05,0.5,1,0.5
150,15,0,0.3,6,0.00025,5E-05,0.5,0.905,0.405
30,100,0,0.3,6,0.0025,5E-05,0.5,0.99,0.49
150,15,0,0.3,6,0.025,5E-05,0.5,1,0.5
150,15,0,0.3,6,0.25,5E-05,0.5,1,0.5
150,15,0,0.3,6,0.25,1E-05,0.5,1,0.5
30,15,0,0.3,6,0.025,0.0001,0.51,1,0.49
30,15,0,0.3,6,0.0025,0.0001,0.5,0.615,0.115
150,15,0,0.3,6,0.0025,5E-05,0.5,1,0.5
30,50,0,0.3,6,0.025,0.0001,0.5,1,0.5
150,50,0,0.3,6,0.25,5E-05,0.5,1,0.5
150,50,0,0.3,6,0.0025,1E-05,0.5,0.985,0.485
150,50,0,0.3,6,0.025,5E-05,0.5,1,0.5
30,50,0,0.3,6,0.0025,0.0001,0.5,1,0.5
150,50,0,0.3,6,0.25,1E-05,0.5,1,0.5
150,50,0,0.3,6,0.00025,5E-05,0.5,0.81,0.31
30,100,0,0.3,6,0.025,0.0001,0.5,1,0.5
30,100,0,0.3,6,0.0025,0.0001,0.5,1,0.5
150,15,0,0.3,6,0.025,0.0001,0.5,1,0.5
150,50,0,0.3,6,0.0025,5E-05,0.5,0.74,0.24
150,15,0,0.3,6,0.0025,0.0001,0.5,1,0.5
150,100,0,0.3,6,0.25,5E-05,0.5,1,0.5
150,100,0,0.3,6,0.25,1E-05,0.5,1,0.5
30,15,0,0.3,6,0.25,0.0001,0.5,1,0.5
30,15,0,0.3,6,0.00025,0.0005,0.5,0.5,0
30,15,0,0.3,6,0.0025,0.0005,0.5,1,0.5
150,100,0,0.3,6,0.025,5E-05,0.5,0.5,0
30,50,0,0.3,6,0.25,0.0001,0.5,1,0.5
150,50,0,0.3,6,0.025,0.0001,0.5,1,0.5
150,100,0,0.3,6,0.0025,1E-05,0.5,0.95,0.45
30,50,0,0.3,6,0.0025,0.0005,0.5,0.5,0
30,50,0,0.3,6,0.00025,0.0005,0.5,0.5,0
30,100,0,0.3,6,0.25,0.0001,0.5,1,0.5
30,100,0,0.3,6,0.0025,0.0005,0.5,0.5,0
30,100,0,0.3,6,0.00025,0.0005,0.5,0.5,0
150,100,0,0.3,6,0.0025,5E-05,0.5,1,0.5
150,15,0,0.3,6,0.25,0.0001,0.5,1,0.5
30,15,0,0.3,6,0.25,0.0005,0.5,1,0.5
150,15,0,0.3,6,0.00025,0.0005,0.5,1,0.5
150,15,0,0.3,6,0.0025,0.0005,0.5,1,0.5
30,50,0,0.3,6,0.25,0.0005,0.5,1,0.5
500,15,0,0.3,6,0.25,5E-05,0.5,1,0.5
30,15,0,0.3,6,0.025,0.0005,0.5,0.5,0
3.0e+01,1.0e+02,2.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-06,5.0e-01,1.0e+00,5.0e-01
3.0e+01,1.5e+01,1.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-06,5.0e-01,5.0e-01,0.0e+00
3.0e+01,1.5e+01,2.0e+00,3.0e-01,6.0e+00,2.5e-04,5.0e-06,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.0e+02,2.0e+00,3.0e-01,6.0e+00,2.5e-02,5.0e-06,5.0e-01,1.0e+00,5.0e-01
3.0e+01,1.5e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-04,1.0e-05,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.5e+01,1.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-06,5.0e-01,5.0e-01,0.0e+00
3.0e+01,5.0e+01,1.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-06,5.0e-01,5.0e-01,0.0e+00
3.0e+01,5.0e+01,2.0e+00,3.0e-01,6.0e+00,2.5e-04,5.0e-06,5.0e-01,9.2e-01,4.2e-01
3.0e+01,5.0e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-04,1.0e-05,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.5e+01,2.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-06,5.0e-01,5.0e-01,0.0e+00
3.0e+01,1.0e+02,1.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-06,5.0e-01,5.0e-01,0.0e+00
3.0e+01,1.0e+02,2.0e+00,3.0e-01,6.0e+00,2.5e-04,5.0e-06,5.0e-01,7.6e-01,2.6e-01
3.0e+01,1.0e+02,3.0e+00,3.0e-01,6.0e+00,2.5e-04,1.0e-05,5.1e-01,1.0e+00,4.9e-01
1.5e+02,1.5e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-05,5.0e-01,5.0e-01,0.0e+00
1.5e+02,5.0e+01,1.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-06,5.0e-01,5.0e-01,0.0e+00
1.50e+02,1.50e+01,3.00e+00,3.00e-01,6.00e+00,2.50e-02,1.00e-05,5.00e-01,9.35e-01,4.35e-01
1.5e+02,1.5e+01,1.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-06,5.0e-01,5.0e-01,0.0e+00
3.0e+01,1.0e+02,4.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-05,5.0e-01,9.9e-01,4.9e-01
1.5e+02,5.0e+01,2.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-06,5.0e-01,5.0e-01,0.0e+00
1.5e+02,5.0e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-05,5.0e-01,1.0e+00,5.0e-01
1.5e+02,5.0e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-05,5.0e-01,9.8e-01,4.8e-01
3.0e+01,1.5e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-01,5.0e-05,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.0e+02,4.0e+00,3.0e-01,6.0e+00,2.5e-02,5.0e-05,5.0e-01,1.0e+00,5.0e-01
3.e+01,5.e+01,0.e+00,3.e-01,6.e+00,5.e-01,5.e-05,5.e-01,1.e+00,5.e-01
1.5e+02,1.5e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-05,5.0e-01,1.0e+00,5.0e-01
3.e+01,1.e+02,0.e+00,3.e-01,6.e+00,5.e-01,5.e-05,5.e-01,5.e-01,0.e+00
1.5e+02,1.0e+02,3.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-05,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.0e+02,1.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-06,5.0e-01,5.0e-01,0.0e+00
1.5e+02,5.0e+01,1.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-06,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.0e+02,2.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-06,5.0e-01,8.8e-01,3.8e-01
1.5e+02,1.0e+02,3.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-05,5.0e-01,8.7e-01,3.7e-01
1.5e+02,1.5e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-01,5.0e-05,5.0e-01,1.0e+00,5.0e-01
3.0e+01,1.5e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-02,1.0e-04,5.0e-01,1.0e+00,5.0e-01
3.e+01,5.e+01,0.e+00,3.e-01,6.e+00,5.e-01,1.e-04,5.e-01,1.e+00,5.e-01
3.0e+01,5.0e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-02,1.0e-04,6.4e-01,1.0e+00,3.6e-01
1.5e+02,5.0e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-05,5.0e-01,1.0e+00,5.0e-01
3.e+01,1.e+02,0.e+00,3.e-01,6.e+00,5.e-01,1.e-04,5.e-01,1.e+00,5.e-01
3.e+01,1.e+02,0.e+00,3.e-01,6.e+00,5.e-04,5.e-04,5.e-01,5.e-01,0.e+00
1.5e+02,5.0e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-01,5.0e-05,5.0e-01,1.0e+00,5.0e-01
3.0e+01,1.0e+02,0.0e+00,3.0e-01,6.0e+00,5.0e-02,1.0e-04,5.0e-01,9.1e-01,4.1e-01
3.0e+01,1.5e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-01,5.0e-04,5.0e-01,1.0e+00,5.0e-01
3.e+01,5.e+01,0.e+00,3.e-01,6.e+00,5.e-02,5.e-04,5.e-01,5.e-01,0.e+00
3.e+01,5.e+01,0.e+00,3.e-01,6.e+00,5.e-01,5.e-04,5.e-01,1.e+00,5.e-01
1.50e+02,1.50e+01,0.00e+00,3.00e-01,6.00e+00,5.00e-02,1.00e-04,5.15e-01,1.00e+00,4.85e-01
1.5e+02,1.5e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-03,5.0e-04,5.0e-01,5.0e-01,0.0e+00
3.e+01,1.e+02,0.e+00,3.e-01,6.e+00,5.e-02,5.e-04,5.e-01,5.e-01,0.e+00
3.e+01,1.e+02,0.e+00,3.e-01,6.e+00,5.e-01,5.e-04,5.e-01,5.e-01,0.e+00
1.50e+02,1.00e+02,4.00e+00,3.00e-01,6.00e+00,2.50e-03,5.00e-05,5.00e-01,9.95e-01,4.95e-01
1.5e+02,1.0e+02,0.0e+00,3.0e-01,6.0e+00,5.0e-01,5.0e-05,5.0e-01,1.0e+00,5.0e-01
1.5e+02,5.0e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-02,1.0e-04,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.5e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-01,5.0e-04,5.0e-01,1.0e+00,5.0e-01
1.50e+02,1.50e+01,0.00e+00,3.00e-01,6.00e+00,5.00e-02,5.00e-04,5.00e-01,9.25e-01,4.25e-01
1.5e+02,1.0e+02,1.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-06,5.0e-01,7.4e-01,2.4e-01
1.5e+02,1.5e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-03,5.0e-01,9.5e-01,4.5e-01
1.5e+02,5.0e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-01,5.0e-04,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.5e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-04,5.0e-03,5.0e-01,5.0e-01,0.0e+00
3.0e+01,1.5e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-03,5.0e-01,5.0e-01,0.0e+00
3.0e+01,1.5e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-03,5.0e-01,5.7e-01,7.0e-02
5.0e+02,1.5e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-01,5.0e-05,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.0e+02,0.0e+00,3.0e-01,6.0e+00,5.0e-02,1.0e-04,5.0e-01,1.0e+00,5.0e-01
3.0e+01,5.0e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-03,5.0e-01,5.0e-01,0.0e+00
3.0e+01,5.0e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-03,5.0e-01,5.0e-01,0.0e+00
1.5e+02,5.0e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-03,5.0e-01,5.0e-01,0.0e+00
3.0e+01,1.0e+02,3.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-03,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.5e+01,2.0e+00,3.0e-01,6.0e+00,2.5e-01,5.0e-03,5.0e-01,1.0e+00,5.0e-01
3.0e+01,1.0e+02,4.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-03,5.0e-01,5.0e-01,0.0e+00
1.5e+02,5.0e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-04,5.0e-03,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.0e+02,0.0e+00,3.0e-01,6.0e+00,5.0e-01,5.0e-04,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.5e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-03,5.0e-01,5.0e-01,0.0e+00
1.5e+02,5.0e+01,2.0e+00,3.0e-01,6.0e+00,2.5e-01,5.0e-03,5.0e-01,1.0e+00,5.0e-01
5.0e+02,1.5e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-01,5.0e-04,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.0e+02,4.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-03,5.0e-01,5.0e-01,0.0e+00
1.5e+02,5.0e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-03,5.0e-01,5.0e-01,0.0e+00
1.50e+02,1.00e+02,2.00e+00,3.00e-01,6.00e+00,2.50e-01,5.00e-03,5.05e-01,1.00e+00,4.95e-01
1.5e+02,1.0e+02,3.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-03,5.0e-01,5.0e-01,0.0e+00
3.0e+01,5.0e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-02,5.0e-06,5.0e-01,1.0e+00,5.0e-01
3.0e+01,1.5e+01,2.0e+00,3.0e-01,6.0e+00,2.5e-01,1.0e-06,5.0e-01,5.0e-01,0.0e+00
3.0e+01,1.0e+02,3.0e+00,3.0e-01,6.0e+00,2.5e-01,5.0e-06,5.0e-01,5.0e-01,0.0e+00
3.00e+01,1.00e+02,3.00e+00,3.00e-01,6.00e+00,2.50e-02,5.00e-06,5.00e-01,9.85e-01,4.85e-01
3.0e+01,1.5e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-05,5.0e-01,1.0e+00,5.0e-01
3.0e+01,5.0e+01,2.0e+00,3.0e-01,6.0e+00,2.5e-01,1.0e-06,5.0e-01,5.0e-01,0.0e+00
3.0e+01,5.0e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-01,1.0e-05,5.0e-01,9.4e-01,4.4e-01
3.0e+01,5.0e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-05,5.0e-01,1.0e+00,5.0e-01
1.5e+02,5.0e+01,2.0e+00,3.0e-01,6.0e+00,2.5e-04,5.0e-06,5.0e-01,6.9e-01,1.9e-01
3.0e+01,1.0e+02,4.0e+00,3.0e-01,6.0e+00,2.5e-01,1.0e-05,5.0e-01,1.0e+00,5.0e-01
3.0e+01,1.0e+02,2.0e+00,3.0e-01,6.0e+00,2.5e-01,1.0e-06,5.0e-01,5.0e-01,0.0e+00
1.50e+02,5.00e+01,3.00e+00,3.00e-01,6.00e+00,2.50e-04,1.00e-05,5.00e-01,8.15e-01,3.15e-01
3.0e+01,1.0e+02,4.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-05,5.0e-01,1.0e+00,5.0e-01
3.0e+01,5.0e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-04,5.0e-05,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.5e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-02,5.0e-06,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.5e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-01,1.0e-05,5.0e-01,1.0e+00,5.0e-01
3.00e+01,1.00e+02,4.00e+00,3.00e-01,6.00e+00,2.50e-04,5.00e-05,5.00e-01,9.85e-01,4.85e-01
1.5e+02,1.5e+01,2.0e+00,3.0e-01,6.0e+00,2.5e-01,1.0e-06,5.0e-01,5.0e-01,0.0e+00
1.5e+02,5.0e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-01,1.0e-05,5.0e-01,1.0e+00,5.0e-01
1.50e+02,1.50e+01,4.00e+00,3.00e-01,6.00e+00,2.50e-02,1.00e-05,5.00e-01,9.95e-01,4.95e-01
1.5e+02,1.5e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-04,5.0e-05,5.0e-01,1.0e+00,5.0e-01
1.50e+02,1.00e+02,3.00e+00,3.00e-01,6.00e+00,2.50e-04,1.00e-05,5.00e-01,6.55e-01,1.55e-01
1.5e+02,1.0e+02,2.0e+00,3.0e-01,6.0e+00,2.5e-04,5.0e-06,5.0e-01,5.0e-01,0.0e+00
3.e+01,1.e+02,0.e+00,3.e-01,6.e+00,5.e-03,1.e-04,5.e-01,5.e-01,0.e+00
1.5e+02,1.0e+02,4.0e+00,3.0e-01,6.0e+00,2.5e-01,1.0e-05,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.5e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-04,1.0e-04,5.0e-01,1.0e+00,5.0e-01
3.0e+01,1.5e+01,1.0e+00,3.0e-01,6.0e+00,5.0e-01,1.0e-04,5.0e-01,1.0e+00,5.0e-01
1.50e+02,5.00e+01,2.00e+00,3.00e-01,6.00e+00,2.50e-01,1.00e-06,5.00e-01,5.05e-01,5.00e-03
1.5e+02,5.0e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-04,5.0e-05,5.0e-01,5.0e-01,0.0e+00
3.e+01,5.e+01,1.e+00,3.e-01,6.e+00,5.e-01,1.e-04,5.e-01,1.e+00,5.e-01
3.0e+01,1.5e+01,1.0e+00,3.0e-01,6.0e+00,5.0e-04,5.0e-04,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.5e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-03,1.0e-04,5.0e-01,1.0e+00,5.0e-01
3.0e+01,1.5e+01,1.0e+00,3.0e-01,6.0e+00,5.0e-03,5.0e-04,5.0e-01,1.0e+00,5.0e-01
3.e+01,1.e+02,1.e+00,3.e-01,6.e+00,5.e-01,1.e-04,5.e-01,1.e+00,5.e-01
3.e+01,5.e+01,1.e+00,3.e-01,6.e+00,5.e-04,5.e-04,5.e-01,1.e+00,5.e-01
3.e+01,5.e+01,1.e+00,3.e-01,6.e+00,5.e-03,5.e-04,5.e-01,5.e-01,0.e+00
1.50e+02,5.00e+01,0.00e+00,3.00e-01,6.00e+00,5.00e-04,1.00e-04,5.00e-01,8.65e-01,3.65e-01
1.5e+02,1.5e+01,1.0e+00,3.0e-01,6.0e+00,5.0e-01,1.0e-04,5.0e-01,1.0e+00,5.0e-01
3.e+01,1.e+02,1.e+00,3.e-01,6.e+00,5.e-04,5.e-04,5.e-01,5.e-01,0.e+00
3.e+01,1.e+02,1.e+00,3.e-01,6.e+00,5.e-03,5.e-04,5.e-01,5.e-01,0.e+00
1.5e+02,1.0e+02,2.0e+00,3.0e-01,6.0e+00,2.5e-01,1.0e-06,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.5e+01,1.0e+00,3.0e-01,6.0e+00,5.0e-01,5.0e-04,5.0e-01,1.0e+00,5.0e-01
1.5e+02,5.0e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-03,1.0e-04,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.5e+01,1.0e+00,3.0e-01,6.0e+00,5.0e-04,5.0e-04,5.0e-01,1.0e+00,5.0e-01
1.5e+02,5.0e+01,1.0e+00,3.0e-01,6.0e+00,5.0e-01,1.0e-04,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.5e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-02,1.0e-03,5.0e-01,1.0e+00,5.0e-01
1.5e+02,5.0e+01,1.0e+00,3.0e-01,6.0e+00,5.0e-04,5.0e-04,5.0e-01,1.0e+00,5.0e-01
1.5e+02,5.0e+01,1.0e+00,3.0e-01,6.0e+00,5.0e-01,5.0e-04,5.0e-01,1.0e+00,5.0e-01
1.50e+02,5.00e+01,4.00e+00,3.00e-01,6.00e+00,2.50e-04,5.00e-03,5.00e-01,6.35e-01,1.35e-01
1.5e+02,1.0e+02,0.0e+00,3.0e-01,6.0e+00,5.0e-03,1.0e-03,5.0e-01,5.0e-01,0.0e+00
3.0e+01,1.5e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-02,5.0e-03,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.0e+02,1.0e+00,3.0e-01,6.0e+00,5.0e-01,1.0e-04,5.0e-01,1.0e+00,5.0e-01
1.5e+02,5.0e+01,0.0e+00,3.0e-01,6.0e+00,5.0e-02,1.0e-03,5.0e-01,5.0e-01,0.0e+00
1.50e+02,1.00e+02,0.00e+00,3.00e-01,6.00e+00,5.00e-03,1.00e-04,5.00e-01,4.95e-01,-5.00e-03
3.0e+01,5.0e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-02,5.0e-03,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.0e+02,4.0e+00,3.0e-01,6.0e+00,2.5e-03,5.0e-03,5.0e-01,5.0e-01,0.0e+00
3.0e+01,1.0e+02,4.0e+00,3.0e-01,6.0e+00,2.5e-02,5.0e-03,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.0e+02,1.0e+00,3.0e-01,6.0e+00,5.0e-04,5.0e-04,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.5e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-02,5.0e-03,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.0e+02,0.0e+00,3.0e-01,6.0e+00,5.0e-02,1.0e-03,5.0e-01,5.0e-01,0.0e+00
1.5e+02,5.0e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-02,5.0e-03,5.0e-01,5.0e-01,0.0e+00
3.0e+01,5.0e+01,1.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-06,5.0e-01,5.0e-01,0.0e+00
3.00e+01,1.50e+01,3.00e+00,3.00e-01,6.00e+00,2.50e-02,1.00e-05,5.05e-01,1.00e+00,4.95e-01
3.0e+01,5.0e+01,3.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-05,5.0e-01,1.0e+00,5.0e-01
1.5e+02,1.5e+01,1.0e+00,3.0e-01,6.0e+00,2.5e-01,1.0e-06,5.0e-01,5.0e-01,0.0e+00
3.0e+01,1.5e+01,4.0e+00,3.0e-01,6.0e+00,2.5e-04,5.0e-05,5.0e-01,1.0e+00,5.0e-01
3.00e+01,5.00e+01,3.00e+00,3.00e-01,6.00e+00,2.50e-02,1.00e-05,5.00e-01,9.95e-01,4.95e-01
3.0e+01,1.0e+02,1.0e+00,3.0e-01,6.0e+00,2.5e-02,1.0e-06,5.0e-01,5.0e-01,0.0e+00
3.0e+01,1.0e+02,3.0e+00,3.0e-01,6.0e+00,2.5e-03,1.0e-05,5.0e-01,1.0e+00,5.0e-01
3.0e+01,1.5e+01,1.0e+00,3.0e-01,6.0e+00,5.0e-04,1.0e-03,5.0e-01,1.0e+00,5.0e-01
1.5e+02,5.0e+01,1.0e+00,3.0e-01,6.0e+00,2.5e-01,1.0e-06,5.0e-01,5.0e-01,0.0e+00
1.5e+02,1.5e+01,1.0e+00,3.0e-01,6.0e+00,5.0e-02,5.0e-04,5.0e-01,1.0e+00,5.0e-01
3.e+01,5.e+01,1.e+00,3.e-01,6.e+00,5.e-04,1.e-03,5.e-01,5.e-01,0.e+00
3.0e+01,1.0e+02,4.0e+00,3.0e-01,6.0e+00,2.5e-04,5.0e-03,5.0e-01,5.0e-01,0.0e+00
3.e+01,1.e+02,1.e+00,3.e-01,6.e+00,5.e-04,1.e-03,5.e-01,5.e-01,0.e+00
