,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,50,30,0.025,5e-05,51.53333333333333,51.53333333333333,"(1, 3)",5.6126692199658883e-05,200,9,20,1,0.5,0.9866666666666667,0.4866666666666667,00:01:59.65383458137512
1,500,50,30,0.025,5e-05,52.2,52.2,"(1, 3)",0.00010595782009424187,200,9,20,1,0.5,0.6266666666666667,0.1266666666666667,00:02:19.80840015411377
2,500,50,30,0.025,5e-05,50.333333333333336,50.333333333333336,"(1, 3)",7.338880618599984e-05,200,9,20,1,0.5,0.8733333333333333,0.3733333333333333,00:02:23.838635206222534
3,500,50,30,0.025,5e-05,48.266666666666666,48.266666666666666,"(1, 3)",0.0001257771208725362,200,9,20,1,0.5,0.6133333333333333,0.11333333333333329,00:02:17.392905712127686
4,500,50,30,0.025,5e-05,51.53333333333333,51.53333333333333,"(1, 3)",0.00010420119129066914,200,9,20,1,0.5,0.52,0.020000000000000018,00:02:21.217430591583252
5,500,50,30,0.025,5e-05,47.666666666666664,47.666666666666664,"(1, 3)",7.835072337052935e-05,200,9,20,1,0.5,0.98,0.48,00:01:15.3284592628479
6,500,50,30,0.025,5e-05,50.93333333333333,50.93333333333333,"(1, 3)",7.955494665149639e-05,200,9,20,1,0.5,0.7733333333333333,0.2733333333333333,00:02:16.27440094947815
7,500,50,30,0.025,5e-05,49.93333333333333,49.93333333333333,"(1, 3)",7.109076821595932e-05,200,9,20,1,0.5,0.7466666666666667,0.2466666666666667,00:02:14.065235614776611
8,500,50,30,0.025,5e-05,49.0,49.0,"(1, 3)",0.0001045431060882729,200,9,20,1,0.5,0.5533333333333333,0.053333333333333344,00:02:7.572724103927612
9,500,50,30,0.025,5e-05,50.46666666666667,50.46666666666667,"(1, 3)",5.892605092449498e-05,200,9,20,1,0.5,0.82,0.31999999999999995,00:01:42.82803249359131
10,500,50,30,0.025,5e-05,48.86666666666667,48.86666666666667,"(1, 3)",5.871322515833597e-05,200,9,20,1,0.5,0.56,0.06000000000000005,00:01:57.04097032546997
11,500,50,30,0.025,5e-05,51.266666666666666,51.266666666666666,"(1, 3)",0.00011883652173991037,200,9,20,1,0.5,0.9466666666666667,0.44666666666666666,00:02:20.81604838371277
12,500,50,30,0.025,5e-05,55.06666666666667,55.06666666666667,"(1, 3)",0.00010842414607047632,200,9,20,1,0.5,0.5533333333333333,0.053333333333333344,00:01:46.62232708930969
13,500,50,30,0.025,5e-05,51.266666666666666,51.266666666666666,"(1, 3)",8.445484478373602e-05,200,9,20,1,0.5,0.7733333333333333,0.2733333333333333,00:02:8.563194513320923
14,500,50,30,0.025,5e-05,50.666666666666664,50.666666666666664,"(1, 3)",9.174268061607452e-05,200,9,20,1,0.5,0.9733333333333334,0.4733333333333334,00:02:10.218380212783813
15,500,50,30,0.025,5e-05,54.6,54.6,"(1, 3)",0.00010366901117424638,200,9,20,1,0.5,0.8933333333333333,0.3933333333333333,00:01:44.124658823013306
16,500,50,30,0.025,5e-05,48.8,48.8,"(1, 3)",8.650163137057659e-05,200,9,20,1,0.4,0.8533333333333334,0.45333333333333337,00:02:24.52116322517395
17,500,50,30,0.025,5e-05,52.2,52.2,"(1, 3)",6.252603589661087e-05,200,9,20,1,0.5,0.76,0.26,00:02:9.3183753490448
18,500,50,30,0.025,5e-05,51.8,51.8,"(1, 3)",8.861616822183426e-05,200,9,20,1,0.5,0.9333333333333333,0.43333333333333335,00:01:43.023979902267456
19,500,50,30,0.025,5e-05,51.46666666666667,51.46666666666667,"(1, 3)",7.089191718557786e-05,200,9,20,1,0.5,0.5066666666666667,0.00666666666666671,00:02:17.43678641319275
20,500,50,30,0.025,5e-05,50.46666666666667,50.46666666666667,"(1, 3)",9.502595112947242e-05,200,9,20,1,0.5,0.96,0.45999999999999996,00:01:1.3288919925689697
21,500,50,30,0.025,5e-05,47.46666666666667,47.46666666666667,"(1, 3)",0.00010133762603939144,200,9,20,1,0.5,0.7933333333333333,0.29333333333333333,00:01:21.233787298202515
22,500,50,30,0.025,5e-05,52.0,52.0,"(1, 3)",8.180256631896813e-05,200,9,20,1,0.5,0.9933333333333333,0.4933333333333333,00:01:53.57471680641174
23,500,50,30,0.025,5e-05,52.0,52.0,"(1, 3)",8.892651769568624e-05,200,9,20,1,0.52,0.9,0.38,00:02:29.203084707260132
24,500,50,30,0.025,5e-05,50.4,50.4,"(1, 3)",9.317978237266684e-05,200,9,20,1,0.5,0.9666666666666667,0.4666666666666667,00:01:38.976726770401
25,500,50,30,0.025,5e-05,50.0,50.0,"(1, 3)",7.252652141494146e-05,200,9,20,1,0.5,0.9466666666666667,0.44666666666666666,00:01:28.66890597343445
26,500,50,30,0.025,5e-05,49.13333333333333,49.13333333333333,"(1, 3)",8.165155977118994e-05,200,9,20,1,0.5,0.94,0.43999999999999995,00:01:54.05699801445007
27,500,50,30,0.025,5e-05,50.93333333333333,50.93333333333333,"(1, 3)",8.231309925060113e-05,200,9,20,1,0.38,0.96,0.58,00:02:3.0562102794647217
28,500,50,30,0.025,5e-05,48.86666666666667,48.86666666666667,"(1, 3)",7.672120571298984e-05,200,9,20,1,0.5,0.9866666666666667,0.4866666666666667,00:01:8.625372886657715
29,500,50,30,0.025,5e-05,51.46666666666667,51.46666666666667,"(1, 3)",9.632854340399452e-05,200,9,20,1,0.5,0.6666666666666666,0.16666666666666663,00:02:14.890013933181763
