,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,15,30,0.025,5e-05,16.466666666666665,16.466666666666665,"(3, 5)",7.309507934427085e-05,200,9,20,1,0.5,0.9466666666666667,0.44666666666666666,00:01:16.21465539932251
1,500,15,30,0.025,5e-05,14.666666666666666,14.666666666666666,"(3, 5)",6.163856495257735e-05,200,9,20,1,0.5066666666666667,0.94,0.43333333333333324,00:01:18.895660638809204
2,500,15,30,0.025,5e-05,14.533333333333333,14.533333333333333,"(3, 5)",8.440823903026643e-05,200,9,20,1,0.5,0.7866666666666666,0.2866666666666666,00:01:49.086952209472656
3,500,15,30,0.025,5e-05,15.133333333333333,15.133333333333333,"(3, 5)",6.438869720559554e-05,200,9,20,1,0.5333333333333333,0.7133333333333334,0.18000000000000005,00:01:40.91515588760376
4,500,15,30,0.025,5e-05,14.933333333333334,14.933333333333334,"(3, 5)",6.056481898589848e-05,200,9,20,1,0.6466666666666666,0.9133333333333333,0.2666666666666667,00:02:1.6995484828948975
5,500,15,30,0.025,5e-05,14.933333333333334,14.933333333333334,"(3, 5)",7.872197281016055e-05,200,9,20,1,0.5,0.86,0.36,00:01:25.722627878189087
6,500,15,30,0.025,5e-05,15.4,15.4,"(3, 5)",8.891949979231765e-05,200,9,20,1,0.5266666666666666,0.9666666666666667,0.44000000000000006,00:01:13.480040073394775
7,500,15,30,0.025,5e-05,14.8,14.8,"(3, 5)",2.365255843739434e-05,200,9,20,1,0.38,0.76,0.38,00:01:52.615702629089355
8,500,15,30,0.025,5e-05,15.533333333333333,15.533333333333333,"(3, 5)",8.77487080279573e-05,200,9,20,1,0.5066666666666667,0.9333333333333333,0.42666666666666664,00:01:51.635108947753906
9,500,15,30,0.025,5e-05,15.4,15.4,"(3, 5)",3.23856067228034e-05,200,9,20,1,0.4533333333333333,0.9533333333333334,0.5,00:01:27.305280923843384
10,500,15,30,0.025,5e-05,15.4,15.4,"(3, 5)",7.315340273561092e-05,200,9,20,1,0.49333333333333335,0.88,0.38666666666666666,00:01:20.325857162475586
11,500,15,30,0.025,5e-05,15.333333333333334,15.333333333333334,"(3, 5)",8.626012749633156e-05,200,9,20,1,0.5066666666666667,0.84,0.33333333333333326,00:01:33.52794814109802
12,500,15,30,0.025,5e-05,13.466666666666667,13.466666666666667,"(3, 5)",3.52318714176974e-05,200,9,20,1,0.4866666666666667,0.9733333333333334,0.4866666666666667,00:01:19.39996910095215
13,500,15,30,0.025,5e-05,15.8,15.8,"(3, 5)",4.5748629826510725e-05,200,9,20,1,0.5466666666666666,0.6333333333333333,0.08666666666666667,00:01:20.619400024414062
14,500,15,30,0.025,5e-05,15.133333333333333,15.133333333333333,"(3, 5)",5.099238206704788e-06,200,9,20,1,0.76,0.96,0.19999999999999996,00:00:48.50011420249939
15,500,15,30,0.025,5e-05,13.933333333333334,13.933333333333334,"(3, 5)",4.7227675117426244e-05,200,9,20,1,0.5,0.6066666666666667,0.10666666666666669,00:02:8.924562931060791
16,500,15,30,0.025,5e-05,15.066666666666666,15.066666666666666,"(3, 5)",3.228329368360233e-05,200,9,20,1,0.18,0.92,0.74,00:02:2.0682904720306396
17,500,15,30,0.025,5e-05,13.733333333333333,13.733333333333333,"(3, 5)",2.9486375841812606e-05,200,9,20,1,0.5,0.8933333333333333,0.3933333333333333,00:01:34.62627172470093
18,500,15,30,0.025,5e-05,15.8,15.8,"(3, 5)",3.8513396560436665e-05,200,9,20,1,0.6333333333333333,0.8733333333333333,0.24,00:01:57.67482113838196
19,500,15,30,0.025,5e-05,13.666666666666666,13.666666666666666,"(3, 5)",7.296890730411359e-05,200,9,20,1,0.4666666666666667,0.7866666666666666,0.31999999999999995,00:02:8.399900674819946
20,500,15,30,0.025,5e-05,15.333333333333334,15.333333333333334,"(3, 5)",5.2411628447730274e-05,200,9,20,1,0.5,0.9333333333333333,0.43333333333333335,00:02:4.817343473434448
