,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,15,30,0.025,5e-05,13.333333333333334,13.333333333333334,"(1, 3)",2.8415250072630563e-05,200,3,20,1,0.48,0.8266666666666667,0.3466666666666667,00:02:1.4046308994293213
1,500,15,30,0.025,5e-05,15.133333333333333,15.133333333333333,"(1, 3)",3.797411658229175e-05,200,3,20,1,0.4533333333333333,0.7933333333333333,0.34,00:02:1.0367283821105957
2,500,15,30,0.025,5e-05,13.933333333333334,13.933333333333334,"(1, 3)",2.61881292545709e-05,200,3,20,1,0.5,0.8133333333333334,0.31333333333333335,00:01:53.69080114364624
3,500,15,30,0.025,5e-05,17.133333333333333,17.133333333333333,"(1, 3)",4.28952960505026e-05,200,3,20,1,0.5,0.6733333333333333,0.17333333333333334,00:02:2.203425645828247
4,500,15,30,0.025,5e-05,14.066666666666666,14.066666666666666,"(1, 3)",3.108754390193028e-05,200,3,20,1,0.5,0.7,0.19999999999999996,00:01:49.5387282371521
5,500,15,30,0.025,5e-05,14.133333333333333,14.133333333333333,"(1, 3)",1.7924869956962808e-05,200,3,20,1,0.49333333333333335,0.5133333333333333,0.019999999999999962,00:01:46.06238889694214
6,500,15,30,0.025,5e-05,16.6,16.6,"(1, 3)",4.759514437711904e-05,200,3,20,1,0.3933333333333333,0.6533333333333333,0.26,00:02:16.749637603759766
7,500,15,30,0.025,5e-05,14.666666666666666,14.666666666666666,"(1, 3)",4.117387227135773e-05,200,3,20,1,0.4866666666666667,0.5333333333333333,0.046666666666666634,00:01:55.478219747543335
8,500,15,30,0.025,5e-05,15.266666666666667,15.266666666666667,"(1, 3)",2.4388894463748214e-05,200,3,20,1,0.49333333333333335,0.92,0.4266666666666667,00:01:22.13566517829895
9,500,15,30,0.025,5e-05,15.8,15.8,"(1, 3)",3.442429691986883e-05,200,3,20,1,0.6333333333333333,0.8333333333333334,0.20000000000000007,00:00:48.295830965042114
10,500,15,30,0.025,5e-05,14.733333333333333,14.733333333333333,"(1, 3)",3.982719167088574e-05,200,3,20,1,0.5266666666666666,0.8533333333333334,0.32666666666666677,00:01:58.712003231048584
11,500,15,30,0.025,5e-05,16.6,16.6,"(1, 3)",2.7098691963294867e-05,200,3,20,1,0.4866666666666667,0.8466666666666667,0.36,00:01:50.498117446899414
12,500,15,30,0.025,5e-05,16.933333333333334,16.933333333333334,"(1, 3)",3.1861480905690546e-05,200,3,20,1,0.48,0.92,0.44000000000000006,00:01:14.265615224838257
13,500,15,30,0.025,5e-05,15.333333333333334,15.333333333333334,"(1, 3)",2.3637857787353542e-05,200,3,20,1,0.49333333333333335,0.8066666666666666,0.3133333333333333,00:01:51.60007953643799
14,500,15,30,0.025,5e-05,15.933333333333334,15.933333333333334,"(1, 3)",3.2516198124649186e-05,200,3,20,1,0.48,0.6066666666666667,0.1266666666666667,00:01:53.804131746292114
15,500,15,30,0.025,5e-05,15.8,15.8,"(1, 3)",5.042050302863355e-05,200,3,20,1,0.5133333333333333,0.72,0.20666666666666667,00:02:0.8101928234100342
16,500,15,30,0.025,5e-05,16.2,16.2,"(1, 3)",4.71560152457038e-05,200,3,20,1,0.6066666666666667,0.78,0.17333333333333334,00:01:37.022027254104614
17,500,15,30,0.025,5e-05,13.733333333333333,13.733333333333333,"(1, 3)",2.154761064383776e-05,200,3,20,1,0.5066666666666667,0.5266666666666666,0.019999999999999907,00:01:44.2599835395813
18,500,15,30,0.025,5e-05,14.866666666666667,14.866666666666667,"(1, 3)",4.215280847685961e-05,200,3,20,1,0.38666666666666666,0.7466666666666667,0.36000000000000004,00:01:37.64843773841858
19,500,15,30,0.025,5e-05,16.533333333333335,16.533333333333335,"(1, 3)",3.360511113039045e-05,200,3,20,1,0.3466666666666667,0.8066666666666666,0.45999999999999996,00:02:2.970062255859375
20,500,15,30,0.025,5e-05,13.933333333333334,13.933333333333334,"(1, 3)",1.5776745445327197e-05,200,3,20,1,0.58,0.7866666666666666,0.20666666666666667,00:01:47.956013202667236
21,500,15,30,0.025,5e-05,15.2,15.2,"(1, 3)",2.233278633360372e-05,200,3,20,1,0.7333333333333333,0.98,0.2466666666666667,00:02:8.083563089370728
22,500,15,30,0.025,5e-05,15.533333333333333,15.533333333333333,"(1, 3)",3.0180836242698e-05,200,3,20,1,0.5,0.6533333333333333,0.15333333333333332,00:01:26.9603009223938
23,500,15,30,0.025,5e-05,15.066666666666666,15.066666666666666,"(1, 3)",3.750098216197017e-05,200,3,20,1,0.49333333333333335,0.6666666666666666,0.17333333333333328,00:02:1.5093119144439697
24,500,15,30,0.025,5e-05,15.4,15.4,"(1, 3)",2.044882457018131e-05,200,3,20,1,0.5,0.7933333333333333,0.29333333333333333,00:01:55.41956281661987
25,500,15,30,0.025,5e-05,14.533333333333333,14.533333333333333,"(1, 3)",3.3164327976938634e-05,200,3,20,1,0.48,0.9,0.42000000000000004,00:01:20.538241863250732
26,500,15,30,0.025,5e-05,13.333333333333334,13.333333333333334,"(1, 3)",3.694762716130995e-05,200,3,20,1,0.6133333333333333,0.8,0.18666666666666676,00:01:32.73759126663208
27,500,15,30,0.025,5e-05,14.733333333333333,14.733333333333333,"(1, 3)",3.11218646055958e-05,200,3,20,1,0.49333333333333335,0.7733333333333333,0.27999999999999997,00:01:33.517510175704956
28,500,15,30,0.025,5e-05,15.8,15.8,"(1, 3)",3.392699354520745e-05,200,3,20,1,0.5066666666666667,0.6333333333333333,0.1266666666666666,00:02:4.282642364501953
29,500,15,30,0.025,5e-05,14.466666666666667,14.466666666666667,"(1, 3)",2.551611170465691e-05,200,3,20,1,0.6466666666666666,0.7933333333333333,0.14666666666666672,00:01:38.07757258415222
