,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,100,30,0.025,5e-05,98.93333333333334,98.93333333333334,"(7, 9)",0.0003242985232051848,200,9,20,1,0.5,0.98,0.48,00:01:37.93418884277344
1,500,100,30,0.025,5e-05,96.93333333333334,96.93333333333334,"(7, 9)",0.00033962434779835746,200,9,20,1,0.5,0.9866666666666667,0.4866666666666667,00:01:32.62216091156006
2,500,100,30,0.025,5e-05,100.8,100.8,"(7, 9)",0.00025810019778741913,200,9,20,1,0.5,1.0,0.5,00:01:30.809284925460815
3,500,100,30,0.025,5e-05,99.33333333333333,99.33333333333333,"(7, 9)",0.0002522892485516455,200,9,20,1,0.5,1.0,0.5,00:02:17.701733350753784
4,500,100,30,0.025,5e-05,101.4,101.4,"(7, 9)",0.0003079857887673624,200,9,20,1,0.5,0.96,0.45999999999999996,00:01:41.021008253097534
5,500,100,30,0.025,5e-05,99.73333333333333,99.73333333333333,"(7, 9)",0.0002771657353442828,200,9,20,1,0.5,0.98,0.48,00:02:20.119845867156982
6,500,100,30,0.025,5e-05,99.6,99.6,"(7, 9)",0.00030545050542589403,200,9,20,1,0.5,1.0,0.5,00:01:43.118762254714966
7,500,100,30,0.025,5e-05,101.33333333333333,101.33333333333333,"(7, 9)",0.00035268012725063333,200,9,20,1,0.5,0.9,0.4,00:02:6.045509099960327
8,500,100,30,0.025,5e-05,102.86666666666666,102.86666666666666,"(7, 9)",0.00031573958947585023,200,9,20,1,0.5,0.94,0.43999999999999995,00:02:8.193892240524292
9,500,100,30,0.025,5e-05,97.46666666666667,97.46666666666667,"(7, 9)",0.0002932278338340796,200,9,20,1,0.5,1.0,0.5,00:01:40.292190074920654
10,500,100,30,0.025,5e-05,101.93333333333334,101.93333333333334,"(7, 9)",0.0002685102604044862,200,9,20,1,0.5,0.8666666666666667,0.3666666666666667,00:01:50.231194496154785
11,500,100,30,0.025,5e-05,101.93333333333334,101.93333333333334,"(7, 9)",0.00028882495077027547,200,9,20,1,0.5,0.9933333333333333,0.4933333333333333,00:01:45.33108139038086
12,500,100,30,0.025,5e-05,98.73333333333333,98.73333333333333,"(7, 9)",0.0002888385470775616,200,9,20,1,0.5,0.9866666666666667,0.4866666666666667,00:02:1.331514596939087
13,500,100,30,0.025,5e-05,100.46666666666667,100.46666666666667,"(7, 9)",0.00028969514967824725,200,9,20,1,0.49333333333333335,0.98,0.48666666666666664,00:02:37.388187885284424
14,500,100,30,0.025,5e-05,101.66666666666667,101.66666666666667,"(7, 9)",0.00030256464572903254,200,9,20,1,0.5,0.9933333333333333,0.4933333333333333,00:01:34.91094636917114
15,500,100,30,0.025,5e-05,95.6,95.6,"(7, 9)",0.00024865331927386954,200,9,20,1,0.5,1.0,0.5,00:01:49.43078804016113
16,500,100,30,0.025,5e-05,101.26666666666667,101.26666666666667,"(7, 9)",0.0003363490481157739,200,9,20,1,0.5,1.0,0.5,00:02:13.189887523651123
17,500,100,30,0.025,5e-05,102.46666666666667,102.46666666666667,"(7, 9)",0.00021898177355746148,200,9,20,1,0.5,1.0,0.5,00:01:49.52546763420105
18,500,100,30,0.025,5e-05,100.26666666666667,100.26666666666667,"(7, 9)",0.00032902205792134117,200,9,20,1,0.5,0.8666666666666667,0.3666666666666667,00:01:48.58822059631348
19,500,100,30,0.025,5e-05,102.53333333333333,102.53333333333333,"(7, 9)",0.00037116121452928594,200,9,20,1,0.5,1.0,0.5,00:01:31.568888425827026
20,500,100,30,0.025,5e-05,100.86666666666666,100.86666666666666,"(7, 9)",0.00029341190103041146,200,9,20,1,0.5533333333333333,0.9933333333333333,0.43999999999999995,00:01:43.7738676071167
21,500,100,30,0.025,5e-05,96.33333333333333,96.33333333333333,"(7, 9)",0.0003186249219831552,200,9,20,1,0.5,0.9866666666666667,0.4866666666666667,00:01:42.20379877090454
22,500,100,30,0.025,5e-05,101.53333333333333,101.53333333333333,"(7, 9)",0.00029752968034877183,200,9,20,1,0.5,1.0,0.5,00:01:55.19182014465332
23,500,100,30,0.025,5e-05,101.73333333333333,101.73333333333333,"(7, 9)",0.0003396916385667186,200,9,20,1,0.5,0.98,0.48,00:01:34.199739933013916
24,500,100,30,0.025,5e-05,101.06666666666666,101.06666666666666,"(7, 9)",0.00024082237631214894,200,9,20,1,0.5,0.9733333333333334,0.4733333333333334,00:02:13.090213060379028
25,500,100,30,0.025,5e-05,97.06666666666666,97.06666666666666,"(7, 9)",0.0002988536081171783,200,9,20,1,0.5266666666666666,0.9733333333333334,0.44666666666666677,00:01:33.61924886703491
26,500,100,30,0.025,5e-05,98.93333333333334,98.93333333333334,"(7, 9)",0.0002544878570682815,200,9,20,1,0.5,0.9333333333333333,0.43333333333333335,00:01:39.77042746543884
27,500,100,30,0.025,5e-05,105.66666666666667,105.66666666666667,"(7, 9)",0.0003057126380320034,200,9,20,1,0.5,0.9866666666666667,0.4866666666666667,00:01:41.308608293533325
28,500,100,30,0.025,5e-05,101.4,101.4,"(7, 9)",0.00030019271138378805,200,9,20,1,0.5,0.94,0.43999999999999995,00:01:25.359347343444824
29,500,100,30,0.025,5e-05,97.26666666666667,97.26666666666667,"(7, 9)",0.0003245458497727038,200,9,20,1,0.5,0.9866666666666667,0.4866666666666667,00:01:47.704957485198975
