,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,100,30,0.025,5e-05,99.46666666666667,99.46666666666667,"(1, 3)",0.00011428396691183062,200,3,20,0.25,0.5,0.44666666666666666,-0.053333333333333344,00:02:19.379551887512207
1,500,100,30,0.025,5e-05,105.26666666666667,105.26666666666667,"(1, 3)",0.000118179974435556,200,3,20,0.25,0.5,0.4866666666666667,-0.013333333333333308,00:02:27.542637825012207
2,500,100,30,0.025,5e-05,102.33333333333333,102.33333333333333,"(1, 3)",0.00013613152276245193,200,3,20,0.25,0.5,0.6066666666666667,0.10666666666666669,00:02:9.776922464370728
3,500,100,30,0.025,5e-05,109.86666666666666,109.86666666666666,"(1, 3)",0.00013838986603113056,200,3,20,0.25,0.5,0.5666666666666667,0.06666666666666665,00:02:22.729663133621216
4,500,100,30,0.025,5e-05,100.4,100.4,"(1, 3)",0.00013494020889310733,200,3,20,0.25,0.5,0.76,0.26,00:02:7.6555235385894775
5,500,100,30,0.025,5e-05,104.33333333333333,104.33333333333333,"(1, 3)",0.00016636974978515218,200,3,20,0.25,0.5,0.6,0.09999999999999998,00:02:22.997391939163208
6,500,100,30,0.025,5e-05,99.6,99.6,"(1, 3)",0.00014285182953416731,200,3,20,0.25,0.5,0.44,-0.06,00:02:12.168713092803955
7,500,100,30,0.025,5e-05,99.2,99.2,"(1, 3)",0.00015126456809680698,200,3,20,0.25,0.5,0.8,0.30000000000000004,00:01:50.84125351905823
8,500,100,30,0.025,5e-05,96.46666666666667,96.46666666666667,"(1, 3)",0.00014053252924235086,200,3,20,0.25,0.5,0.4866666666666667,-0.013333333333333308,00:02:32.97703409194946
9,500,100,30,0.025,5e-05,102.0,102.0,"(1, 3)",0.00015758532085389016,200,3,20,0.25,0.5,0.6866666666666666,0.18666666666666665,00:02:22.92654585838318
10,500,100,30,0.025,5e-05,99.6,99.6,"(1, 3)",0.00016760419647524408,200,3,20,0.25,0.5,0.41333333333333333,-0.08666666666666667,00:02:27.215481758117676
11,500,100,30,0.025,5e-05,97.86666666666666,97.86666666666666,"(1, 3)",0.00011071179667171527,200,3,20,0.25,0.5,0.7666666666666667,0.2666666666666667,00:01:30.957553148269653
12,500,100,30,0.025,5e-05,99.2,99.2,"(1, 3)",0.00010557453223862618,200,3,20,0.25,0.5,0.6066666666666667,0.10666666666666669,00:02:13.944535255432129
13,500,100,30,0.025,5e-05,100.46666666666667,100.46666666666667,"(1, 3)",0.00012639633530360126,200,3,20,0.25,0.5,0.6133333333333333,0.11333333333333329,00:02:2.4912595748901367
14,500,100,30,0.025,5e-05,98.8,98.8,"(1, 3)",0.0001338837230807309,200,3,20,0.25,0.49333333333333335,0.54,0.04666666666666669,00:02:3.6050119400024414
15,500,100,30,0.025,5e-05,103.6,103.6,"(1, 3)",0.00012589193555001627,200,3,20,0.25,0.6,0.6866666666666666,0.08666666666666667,00:02:14.156086683273315
16,500,100,30,0.025,5e-05,97.4,97.4,"(1, 3)",0.00013483553249666195,200,3,20,0.25,0.5066666666666667,0.7266666666666667,0.21999999999999997,00:02:19.433826208114624
17,500,100,30,0.025,5e-05,101.46666666666667,101.46666666666667,"(1, 3)",0.00011879779850800831,200,3,20,0.25,0.5,0.4666666666666667,-0.033333333333333326,00:02:18.37542176246643
18,500,100,30,0.025,5e-05,102.6,102.6,"(1, 3)",0.00014185592997542114,200,3,20,0.25,0.5,0.68,0.18000000000000005,00:02:12.043529987335205
19,500,100,30,0.025,5e-05,98.46666666666667,98.46666666666667,"(1, 3)",0.0001263593951464142,200,3,20,0.25,0.5,0.6666666666666666,0.16666666666666663,00:02:5.874577522277832
20,500,100,30,0.025,5e-05,101.26666666666667,101.26666666666667,"(1, 3)",0.0001237180093536785,200,3,20,0.25,0.5133333333333333,0.5866666666666667,0.07333333333333336,00:02:10.218745470046997
21,500,100,30,0.025,5e-05,102.13333333333334,102.13333333333334,"(1, 3)",0.00014667855377132943,200,3,20,0.25,0.5066666666666667,0.66,0.15333333333333332,00:02:16.449783086776733
22,500,100,30,0.025,5e-05,99.4,99.4,"(1, 3)",0.00015151633616724246,200,3,20,0.25,0.5066666666666667,0.7466666666666667,0.24,00:02:15.421446800231934
23,500,100,30,0.025,5e-05,100.53333333333333,100.53333333333333,"(1, 3)",0.00015395089357240186,200,3,20,0.25,0.5,0.5866666666666667,0.08666666666666667,00:02:10.667286157608032
24,500,100,30,0.025,5e-05,98.86666666666666,98.86666666666666,"(1, 3)",0.00016615461606239322,200,3,20,0.25,0.5,0.5933333333333334,0.09333333333333338,00:02:1.0051944255828857
25,500,100,30,0.025,5e-05,100.8,100.8,"(1, 3)",0.00012747974489535525,200,3,20,0.25,0.30666666666666664,0.36666666666666664,0.06,00:02:16.626225471496582
26,500,100,30,0.025,5e-05,103.8,103.8,"(1, 3)",0.00013050298834634563,200,3,20,0.25,0.4666666666666667,0.5466666666666666,0.07999999999999996,00:02:10.525110006332397
27,500,100,30,0.025,5e-05,102.2,102.2,"(1, 3)",0.00011372202486046694,200,3,20,0.25,0.5133333333333333,0.5533333333333333,0.040000000000000036,00:02:9.78530740737915
28,500,100,30,0.025,5e-05,105.8,105.8,"(1, 3)",0.0001509383244973248,200,3,20,0.25,0.5066666666666667,0.5866666666666667,0.07999999999999996,00:02:2.999394655227661
29,500,100,30,0.025,5e-05,100.0,100.0,"(1, 3)",0.00014253261466266176,200,3,20,0.25,0.5,0.4,-0.09999999999999998,00:02:16.211350679397583
