,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,15,30,0.005,5e-05,15.333333333333334,15.333333333333334,"(1, 3)",4.9542596979341206e-05,200,5,20,1,0.5,0.5933333333333334,0.09333333333333338,00:01:6.8698015213012695
1,500,15,30,0.005,5e-05,14.6,14.6,"(1, 3)",2.0653683353937595e-05,200,5,20,1,0.5,0.56,0.06000000000000005,00:00:56.67732048034668
2,500,15,30,0.005,5e-05,15.466666666666667,15.466666666666667,"(1, 3)",2.81017976068873e-05,200,5,20,1,0.5,0.6866666666666666,0.18666666666666665,00:01:3.9394631385803223
3,500,15,30,0.005,5e-05,15.133333333333333,15.133333333333333,"(1, 3)",3.0256543945430954e-05,200,5,20,1,0.5,0.8,0.30000000000000004,00:01:3.8945250511169434
4,500,15,30,0.005,5e-05,14.466666666666667,14.466666666666667,"(1, 3)",2.8779640213991105e-05,200,5,20,1,0.5,0.7866666666666666,0.2866666666666666,00:01:0.6747422218322754
5,500,15,30,0.005,5e-05,14.666666666666666,14.666666666666666,"(1, 3)",2.0774809566050144e-05,200,5,20,1,0.5,0.72,0.21999999999999997,00:01:5.901402711868286
6,500,15,30,0.005,5e-05,14.6,14.6,"(1, 3)",1.8388716887533698e-05,200,5,20,1,0.5,0.56,0.06000000000000005,00:01:3.7592029571533203
7,500,15,30,0.005,5e-05,15.733333333333333,15.733333333333333,"(1, 3)",2.9506904786319575e-05,200,5,20,1,0.5,0.5466666666666666,0.046666666666666634,00:01:4.147506952285767
8,500,15,30,0.005,5e-05,16.4,16.4,"(1, 3)",2.613192223354139e-05,200,5,20,1,0.5,0.6533333333333333,0.15333333333333332,00:01:1.7910025119781494
9,500,15,30,0.005,5e-05,15.533333333333333,15.533333333333333,"(1, 3)",3.6706820152004596e-05,200,5,20,1,0.5,0.54,0.040000000000000036,00:00:59.41055679321289
