,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,15,30,0.25,0.0001,15.466666666666667,15.466666666666667,"(1, 3)",3.501771779989548e-05,200,5,20,1,0.5,0.5,0.0,00:01:3.8256101608276367
1,500,15,30,0.25,0.0001,17.866666666666667,17.866666666666667,"(1, 3)",2.776042174683882e-05,200,5,20,1,0.5,0.41333333333333333,-0.08666666666666667,00:00:54.28958010673523
2,500,15,30,0.25,0.0001,16.466666666666665,16.466666666666665,"(1, 3)",2.3788209065979684e-05,200,5,20,1,0.5,0.62,0.12,00:00:42.33642649650574
3,500,15,30,0.25,0.0001,14.266666666666667,14.266666666666667,"(1, 3)",2.676552554064544e-05,200,5,20,1,0.5,0.5,0.0,00:00:48.069119930267334
4,500,15,30,0.25,0.0001,15.333333333333334,15.333333333333334,"(1, 3)",1.5789863452720562e-05,200,5,20,1,0.5,0.6533333333333333,0.15333333333333332,00:00:45.45582342147827
5,500,15,30,0.25,0.0001,13.933333333333334,13.933333333333334,"(1, 3)",4.0961636567924745e-05,200,5,20,1,0.5,0.5066666666666667,0.00666666666666671,00:00:46.77212929725647
6,500,15,30,0.25,0.0001,16.066666666666666,16.066666666666666,"(1, 3)",2.693825453053188e-05,200,5,20,1,0.5,0.6933333333333334,0.19333333333333336,00:00:45.60344648361206
7,500,15,30,0.25,0.0001,16.933333333333334,16.933333333333334,"(1, 3)",4.058993676545124e-05,200,5,20,1,0.5,0.8133333333333334,0.31333333333333335,00:00:45.75828170776367
8,500,15,30,0.25,0.0001,14.8,14.8,"(1, 3)",1.8148705275812676e-05,200,5,20,1,0.5,0.4533333333333333,-0.04666666666666669,00:00:58.984254121780396
9,500,15,30,0.25,0.0001,14.266666666666667,14.266666666666667,"(1, 3)",7.785475563027657e-06,200,5,20,1,0.5,0.5466666666666666,0.046666666666666634,00:00:44.96794009208679
