,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,15,30,0.025,5e-05,16.066666666666666,16.066666666666666,"(1, 3)",3.8094116024653255e-05,200,3,20,1,0.4866666666666667,0.8266666666666667,0.33999999999999997,00:01:32.16153907775879
1,500,15,30,0.025,5e-05,14.6,14.6,"(1, 3)",4.846334317426484e-05,200,3,20,1,0.5,0.4666666666666667,-0.033333333333333326,00:01:41.85788130760193
2,500,15,30,0.025,5e-05,13.4,13.4,"(1, 3)",2.5574795806993497e-05,200,3,20,1,0.4,0.6133333333333333,0.21333333333333326,00:02:0.5094573497772217
3,500,15,30,0.025,5e-05,13.0,13.0,"(1, 3)",3.9638665536849104e-05,200,3,20,1,0.47333333333333333,0.62,0.14666666666666667,00:01:58.48199796676636
4,500,15,30,0.025,5e-05,15.333333333333334,15.333333333333334,"(1, 3)",3.376782690219457e-05,200,3,20,1,0.49333333333333335,0.72,0.22666666666666663,00:01:42.18003010749817
5,500,15,30,0.025,5e-05,14.2,14.2,"(1, 3)",2.386271129187196e-05,200,3,20,1,0.5,0.7466666666666667,0.2466666666666667,00:01:18.281196355819702
6,500,15,30,0.025,5e-05,15.133333333333333,15.133333333333333,"(1, 3)",3.5914336593081615e-05,200,3,20,1,0.46,0.7133333333333334,0.25333333333333335,00:01:59.435765743255615
7,500,15,30,0.025,5e-05,15.333333333333334,15.333333333333334,"(1, 3)",1.2299435083322589e-05,200,3,20,1,0.2733333333333333,0.7666666666666667,0.4933333333333334,00:01:40.85900664329529
8,500,15,30,0.025,5e-05,15.066666666666666,15.066666666666666,"(1, 3)",3.14971383188224e-05,200,3,20,1,0.5,0.84,0.33999999999999997,00:01:24.989640712738037
9,500,15,30,0.025,5e-05,15.266666666666667,15.266666666666667,"(1, 3)",6.32348253718781e-05,200,3,20,1,0.48,0.62,0.14,00:01:54.6248574256897
10,500,15,30,0.025,5e-05,14.266666666666667,14.266666666666667,"(1, 3)",2.0208449202269115e-05,200,3,20,1,0.5133333333333333,0.5866666666666667,0.07333333333333336,00:01:53.58717727661133
11,500,15,30,0.025,5e-05,16.666666666666668,16.666666666666668,"(1, 3)",2.1927180946758162e-05,200,3,20,1,0.5,0.7533333333333333,0.2533333333333333,00:01:47.135066747665405
12,500,15,30,0.025,5e-05,14.133333333333333,14.133333333333333,"(1, 3)",5.118986354748444e-05,200,3,20,1,0.5133333333333333,0.74,0.22666666666666668,00:00:49.339099645614624
13,500,15,30,0.025,5e-05,17.866666666666667,17.866666666666667,"(1, 3)",2.442859727658935e-05,200,3,20,1,0.6133333333333333,0.7533333333333333,0.14,00:01:52.350698471069336
14,500,15,30,0.025,5e-05,15.533333333333333,15.533333333333333,"(1, 3)",3.214793290909924e-05,200,3,20,1,0.5266666666666666,0.58,0.053333333333333344,00:02:1.3340816497802734
15,500,15,30,0.025,5e-05,15.4,15.4,"(1, 3)",3.344458170953032e-05,200,3,20,1,0.58,0.9133333333333333,0.33333333333333337,00:01:58.62048029899597
16,500,15,30,0.025,5e-05,14.6,14.6,"(1, 3)",5.990567389197781e-05,200,3,20,1,0.4866666666666667,0.68,0.19333333333333336,00:01:52.19918203353882
17,500,15,30,0.025,5e-05,14.333333333333334,14.333333333333334,"(1, 3)",3.237297672956691e-05,200,3,20,1,0.48,0.7866666666666666,0.30666666666666664,00:01:59.99476981163025
18,500,15,30,0.025,5e-05,14.666666666666666,14.666666666666666,"(1, 3)",4.232368284321852e-05,200,3,20,1,0.5933333333333334,0.7533333333333333,0.15999999999999992,00:01:56.09876346588135
19,500,15,30,0.025,5e-05,15.133333333333333,15.133333333333333,"(1, 3)",4.529047083792597e-05,200,3,20,1,0.46,0.6266666666666667,0.16666666666666669,00:01:48.116981506347656
