,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,15,30,0.025,5e-05,15.666666666666666,15.666666666666666,"(1, 3)",4.1909065332981695e-05,200,9,20,1,0.41333333333333333,0.6933333333333334,0.28,00:02:0.9228863716125488
1,500,15,30,0.025,5e-05,13.333333333333334,13.333333333333334,"(1, 3)",4.917430902832624e-05,200,9,20,1,0.7733333333333333,0.8666666666666667,0.09333333333333338,00:01:53.740988969802856
2,500,15,30,0.025,5e-05,15.866666666666667,15.866666666666667,"(1, 3)",3.5074334216845046e-05,200,9,20,1,0.5266666666666666,0.6066666666666667,0.08000000000000007,00:01:38.39191460609436
3,500,15,30,0.025,5e-05,15.533333333333333,15.533333333333333,"(1, 3)",3.5351721603427274e-05,200,9,20,1,0.5,0.6466666666666666,0.1466666666666666,00:01:30.563456535339355
4,500,15,30,0.025,5e-05,15.333333333333334,15.333333333333334,"(1, 3)",2.3694949289307145e-05,200,9,20,1,0.62,0.6066666666666667,-0.013333333333333308,00:01:45.932486057281494
5,500,15,30,0.025,5e-05,16.0,16.0,"(1, 3)",2.364949119917356e-05,200,9,20,1,0.5,0.78,0.28,00:01:52.775365352630615
6,500,15,30,0.025,5e-05,16.8,16.8,"(1, 3)",5.9478290210457515e-05,200,9,20,1,0.5733333333333334,0.56,-0.013333333333333308,00:02:7.801239967346191
7,500,15,30,0.025,5e-05,14.8,14.8,"(1, 3)",4.546829678735416e-05,200,9,20,1,0.5,0.5733333333333334,0.07333333333333336,00:01:57.35776948928833
8,500,15,30,0.025,5e-05,15.733333333333333,15.733333333333333,"(1, 3)",4.6769642051314044e-05,200,9,20,1,0.37333333333333335,0.5866666666666667,0.21333333333333332,00:02:3.6885151863098145
9,500,15,30,0.025,5e-05,14.6,14.6,"(1, 3)",3.1779840563124525e-05,200,9,20,1,0.5,0.8133333333333334,0.31333333333333335,00:02:6.258956670761108
10,500,15,30,0.025,5e-05,15.0,15.0,"(1, 3)",3.0471789432486853e-05,200,9,20,1,0.44,0.5666666666666667,0.12666666666666665,00:02:5.616191625595093
11,500,15,30,0.025,5e-05,14.2,14.2,"(1, 3)",3.178620689305307e-05,200,9,20,1,0.35333333333333333,0.7333333333333333,0.37999999999999995,00:01:59.297423124313354
12,500,15,30,0.025,5e-05,14.333333333333334,14.333333333333334,"(1, 3)",1.140906670512381e-05,200,9,20,1,0.7066666666666667,0.74,0.033333333333333326,00:01:45.920565128326416
13,500,15,30,0.025,5e-05,15.533333333333333,15.533333333333333,"(1, 3)",2.398860932409336e-05,200,9,20,1,0.47333333333333333,0.64,0.16666666666666669,00:01:38.62897562980652
14,500,15,30,0.025,5e-05,14.4,14.4,"(1, 3)",2.025863158148195e-05,200,9,20,1,0.44666666666666666,0.76,0.31333333333333335,00:01:26.931457996368408
15,500,15,30,0.025,5e-05,12.266666666666667,12.266666666666667,"(1, 3)",4.192433484980084e-05,200,9,20,1,0.4,0.68,0.28,00:01:55.66729426383972
16,500,15,30,0.025,5e-05,14.066666666666666,14.066666666666666,"(1, 3)",2.150566090645017e-05,200,9,20,1,0.49333333333333335,0.3933333333333333,-0.10000000000000003,00:01:52.210082054138184
17,500,15,30,0.025,5e-05,16.0,16.0,"(1, 3)",2.7660999655091814e-05,200,9,20,1,0.48,0.7666666666666667,0.28666666666666674,00:00:59.67444467544556
18,500,15,30,0.025,5e-05,14.533333333333333,14.533333333333333,"(1, 3)",4.320858102120852e-05,200,9,20,1,0.5,0.7266666666666667,0.22666666666666668,00:02:8.71587085723877
19,500,15,30,0.025,5e-05,14.866666666666667,14.866666666666667,"(1, 3)",3.77077033776101e-05,200,9,20,1,0.5,0.88,0.38,00:01:24.643281936645508
20,500,15,30,0.025,5e-05,17.133333333333333,17.133333333333333,"(1, 3)",2.9459958858809833e-05,200,9,20,1,0.6733333333333333,0.8,0.1266666666666667,00:01:24.17682456970215
21,500,15,30,0.025,5e-05,15.4,15.4,"(1, 3)",2.7308672231599887e-05,200,9,20,1,0.5,0.7733333333333333,0.2733333333333333,00:00:55.14714789390564
22,500,15,30,0.025,5e-05,15.8,15.8,"(1, 3)",1.8964171393530417e-05,200,9,20,1,0.5,0.94,0.43999999999999995,00:01:20.555535316467285
23,500,15,30,0.025,5e-05,15.666666666666666,15.666666666666666,"(1, 3)",2.530218275375925e-05,200,9,20,1,0.52,0.82,0.29999999999999993,00:01:54.5166916847229
24,500,15,30,0.025,5e-05,15.2,15.2,"(1, 3)",1.5347588023527725e-05,200,9,20,1,0.6933333333333334,0.8333333333333334,0.14,00:01:57.83284592628479
25,500,15,30,0.025,5e-05,14.133333333333333,14.133333333333333,"(1, 3)",4.295216772367719e-05,200,9,20,1,0.5,0.8066666666666666,0.30666666666666664,00:01:52.015326738357544
26,500,15,30,0.025,5e-05,15.4,15.4,"(1, 3)",3.337367765006516e-05,200,9,20,1,0.5,0.56,0.06000000000000005,00:01:23.46440100669861
27,500,15,30,0.025,5e-05,16.2,16.2,"(1, 3)",1.9736248158954573e-05,200,9,20,1,0.5,0.72,0.21999999999999997,00:01:57.373589515686035
28,500,15,30,0.025,5e-05,13.933333333333334,13.933333333333334,"(1, 3)",3.4895040047717716e-05,200,9,20,1,0.5,0.62,0.12,00:01:57.56637907028198
29,500,15,30,0.025,5e-05,15.4,15.4,"(1, 3)",1.3240117355085775e-05,200,9,20,1,0.52,0.96,0.43999999999999995,00:01:39.867074966430664
