,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,15,30,0.25,0.001,13.333333333333334,13.333333333333334,"(1, 3)",1.0182342201546905e-05,200,5,20,1,0.5,0.7066666666666667,0.20666666666666667,00:01:21.200722217559814
1,500,15,30,0.25,0.001,13.4,13.4,"(1, 3)",2.2829236196844338e-05,200,5,20,1,0.5,0.6133333333333333,0.11333333333333329,00:00:49.213021755218506
2,500,15,30,0.25,0.001,16.266666666666666,16.266666666666666,"(1, 3)",3.12508372552874e-05,200,5,20,1,0.5,0.9,0.4,00:01:9.927738904953003
3,500,15,30,0.25,0.001,16.866666666666667,16.866666666666667,"(1, 3)",1.3991816379481996e-05,200,5,20,1,0.5,0.5666666666666667,0.06666666666666665,00:00:41.38445234298706
4,500,15,30,0.25,0.001,14.333333333333334,14.333333333333334,"(1, 3)",3.331586556815032e-05,200,5,20,1,0.5,0.8933333333333333,0.3933333333333333,00:00:51.102790117263794
5,500,15,30,0.25,0.001,15.666666666666666,15.666666666666666,"(1, 3)",2.274161031383047e-05,200,5,20,1,0.5,0.76,0.26,00:00:31.74419665336609
6,500,15,30,0.25,0.001,16.066666666666666,16.066666666666666,"(1, 3)",1.9189382736997594e-05,200,5,20,1,0.5,0.9133333333333333,0.41333333333333333,00:00:48.20167517662048
7,500,15,30,0.25,0.001,15.333333333333334,15.333333333333334,"(1, 3)",3.4539936087366945e-05,200,5,20,1,0.5,0.5733333333333334,0.07333333333333336,00:01:6.437083005905151
8,500,15,30,0.25,0.001,14.2,14.2,"(1, 3)",2.1720142851582324e-05,200,5,20,1,0.5,0.5133333333333333,0.013333333333333308,00:00:48.0919291973114
9,500,15,30,0.25,0.001,14.733333333333333,14.733333333333333,"(1, 3)",2.341209573818814e-05,200,5,20,1,0.5,0.6133333333333333,0.11333333333333329,00:00:30.603493213653564
