,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,100,30,0.005,5e-05,98.33333333333333,98.33333333333333,"(1, 3)",0.00014034519890833465,200,5,20,1,0.5,0.7533333333333333,0.2533333333333333,00:01:11.178989171981812
1,500,100,30,0.005,5e-05,99.26666666666667,99.26666666666667,"(1, 3)",0.0001186570848433335,200,5,20,1,0.5,0.5,0.0,00:00:58.86748170852661
2,500,100,30,0.005,5e-05,102.06666666666666,102.06666666666666,"(1, 3)",0.0001313165474732757,200,5,20,1,0.5,0.84,0.33999999999999997,00:01:28.742192268371582
3,500,100,30,0.005,5e-05,99.0,99.0,"(1, 3)",0.0001490476325546176,200,5,20,1,0.5,0.8133333333333334,0.31333333333333335,00:01:12.735109090805054
4,500,100,30,0.005,5e-05,99.4,99.4,"(1, 3)",0.00015235073387732687,200,5,20,1,0.5,0.8933333333333333,0.3933333333333333,00:01:18.30869770050049
5,500,100,30,0.005,5e-05,98.06666666666666,98.06666666666666,"(1, 3)",0.00010809074856798397,200,5,20,1,0.5,0.9466666666666667,0.44666666666666666,00:01:9.420753240585327
6,500,100,30,0.005,5e-05,99.4,99.4,"(1, 3)",0.0001666902090836628,200,5,20,1,0.5,0.98,0.48,00:01:16.166829824447632
7,500,100,30,0.005,5e-05,100.06666666666666,100.06666666666666,"(1, 3)",0.00016863247494604885,200,5,20,1,0.5,0.52,0.020000000000000018,00:01:13.422478914260864
8,500,100,30,0.005,5e-05,98.33333333333333,98.33333333333333,"(1, 3)",0.00015625608357505065,200,5,20,1,0.5,0.7466666666666667,0.2466666666666667,00:01:6.370221376419067
9,500,100,30,0.005,5e-05,101.0,101.0,"(1, 3)",0.00016655172827116082,200,5,20,1,0.5,0.96,0.45999999999999996,00:00:55.40803265571594
