,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,100,30,0.25,0.001,99.33333333333333,99.33333333333333,"(1, 3)",0.00015710966824200804,200,5,20,1,0.5,0.54,0.040000000000000036,00:01:22.14233899116516
1,500,100,30,0.25,0.001,101.06666666666666,101.06666666666666,"(1, 3)",0.00014232620199599393,200,5,20,1,0.5,0.5,0.0,00:01:0.3195483684539795
2,500,100,30,0.25,0.001,96.66666666666667,96.66666666666667,"(1, 3)",0.00012476401465682122,200,5,20,1,0.5,0.5,0.0,00:01:10.003655433654785
3,500,100,30,0.25,0.001,101.53333333333333,101.53333333333333,"(1, 3)",0.00014741687714386767,200,5,20,1,0.5,0.5,0.0,00:01:3.7896316051483154
4,500,100,30,0.25,0.001,96.4,96.4,"(1, 3)",0.0001477456393112341,200,5,20,1,0.5,0.5,0.0,00:01:1.8466620445251465
5,500,100,30,0.25,0.001,99.06666666666666,99.06666666666666,"(1, 3)",0.00012011285127844967,200,5,20,1,0.5,0.5,0.0,00:01:13.696600198745728
6,500,100,30,0.25,0.001,100.6,100.6,"(1, 3)",0.00012855272813789068,200,5,20,1,0.5,0.5,0.0,00:01:0.03390192985534668
7,500,100,30,0.25,0.001,100.13333333333334,100.13333333333334,"(1, 3)",0.00014838459303319156,200,5,20,1,0.5,0.5,0.0,00:01:12.213989496231079
8,500,100,30,0.25,0.001,101.6,101.6,"(1, 3)",0.00013032078180523105,200,5,20,1,0.5,0.5,0.0,00:01:1.0556647777557373
9,500,100,30,0.25,0.001,105.26666666666667,105.26666666666667,"(1, 3)",0.00014252593458801552,200,5,20,1,0.5,0.5,0.0,00:01:11.379666566848755
