,duration,frequency,number_of_neurons,model_threshold,learning_rate,orig_a_mean_freq,orig_b_mean_freq,orig_difference,orig_distance,set_size,release_duration,number_of_vesicles,release_probability,pre,post,diff,run_time
0,500,100,30,0.05,5e-05,105.06666666666666,105.06666666666666,"(1, 3)",0.00012339079740488357,200,5,20,1,0.4866666666666667,0.72,0.23333333333333328,00:01:45.25348234176636
1,500,100,30,0.05,5e-05,99.33333333333333,99.33333333333333,"(1, 3)",0.00010498852093078785,200,5,20,1,0.5,0.96,0.45999999999999996,00:01:35.46817326545715
2,500,100,30,0.05,5e-05,103.0,103.0,"(1, 3)",0.00013023403180475857,200,5,20,1,0.5,0.6666666666666666,0.16666666666666663,00:01:36.99632716178894
3,500,100,30,0.05,5e-05,94.33333333333333,94.33333333333333,"(1, 3)",0.00013737716056732744,200,5,20,1,0.15333333333333332,0.98,0.8266666666666667,00:01:28.09658193588257
4,500,100,30,0.05,5e-05,99.2,99.2,"(1, 3)",0.00016115618533558496,200,5,20,1,0.5,0.9666666666666667,0.4666666666666667,00:00:52.13547658920288
5,500,100,30,0.05,5e-05,101.46666666666667,101.46666666666667,"(1, 3)",0.00013293232226371362,200,5,20,1,0.5,0.54,0.040000000000000036,00:01:30.490283250808716
6,500,100,30,0.05,5e-05,93.53333333333333,93.53333333333333,"(1, 3)",0.0001353269044469292,200,5,20,1,0.49333333333333335,0.6466666666666666,0.15333333333333327,00:01:35.96269202232361
7,500,100,30,0.05,5e-05,98.53333333333333,98.53333333333333,"(1, 3)",0.0001643743236499164,200,5,20,1,0.72,0.64,-0.07999999999999996,00:01:27.35139513015747
8,500,100,30,0.05,5e-05,101.13333333333334,101.13333333333334,"(1, 3)",0.00014195855031898913,200,5,20,1,0.5333333333333333,0.9666666666666667,0.43333333333333335,00:01:16.88327646255493
9,500,100,30,0.05,5e-05,102.8,102.8,"(1, 3)",0.00010750713264157336,200,5,20,1,0.5066666666666667,0.5333333333333333,0.026666666666666616,00:01:31.494374752044678
